"Time","Potential"
7562.45,54.2
7564.05,54.8
7565.65,54.8
7567.25,54.8
7568.85,55.5
7570.45,54.8
7572.05,54.8
7573.65,54.8
7575.25,54.8
7576.85,54.2
7578.45,53.7
7580.05,54.2
7581.65,54.2
7583.25,54.2
7584.85,54.8
7586.45,54.8
7588.05,54.2
7589.65,54.2
7591.25,54.2
7592.85,54.2
7594.45,54.2
7596.05,53.7
7597.65,53.7
7599.25,54.2
7600.85,53.7
7602.45,54.2
7604.05,54.2
7605.65,53.7
7607.25,53.7
7608.85,53.7
7610.45,53.7
7612.05,53.7
7613.65,53.0
7615.25,53.7
7616.85,53.7
7618.45,53.7
7620.05,53.0
7621.65,53.7
7623.25,54.2
7624.85,53.7
7626.45,53.7
7628.05,53.0
7629.65,53.7
7631.25,53.7
7632.85,53.7
7634.45,54.2
7636.05,54.2
7637.65,53.7
7639.25,53.7
7640.85,53.7
7642.45,53.7
7644.05,53.7
7645.65,53.7
7647.25,53.7
7648.85,53.7
7650.45,53.7
7652.05,53.7
7653.65,53.0
7655.25,52.4
7656.85,53.0
7658.45,53.0
7660.05,53.7
7661.65,53.0
7663.25,52.4
7664.85,52.4
7666.45,52.4
7668.05,53.0
7669.65,52.4
7671.25,53.0
7672.85,53.0
7674.45,53.0
7676.05,53.0
7677.65,53.0
7679.25,53.0
7680.85,53.7
7682.45,53.0
7684.05,53.0
7685.65,53.7
7687.25,53.7
7688.85,53.7
7690.45,53.7
7692.05,53.7
7693.65,54.8
7695.25,54.2
7696.85,54.2
7698.45,53.7
7700.05,54.2
7701.65,54.2
7703.25,54.2
7704.85,54.8
7706.45,54.8
7708.05,54.2
7709.65,54.8
7711.25,55.5
7712.85,56.0
7714.45,56.0
7716.05,55.5
7717.65,54.8
7719.25,55.5
7720.85,55.5
7722.45,55.5
7724.05,55.5
7725.65,55.5
7727.25,55.5
7728.85,55.5
7730.45,55.5
7732.05,55.5
7733.65,56.0
7735.25,56.0
7736.85,56.6
7738.45,56.0
7740.05,55.5
7741.65,56.0
7743.25,54.8
7744.85,54.8
7746.45,54.8
7748.05,54.8
7749.65,55.5
7751.25,56.0
7752.85,54.8
7754.45,54.2
7756.05,54.2
7757.65,54.2
7759.25,54.2
7760.85,54.2
7762.45,54.8
7764.05,55.5
7765.65,54.8
7767.25,54.8
7768.85,54.2
7770.45,54.8
7772.05,54.8
7773.65,54.8
7775.25,55.5
7776.85,56.0
7778.45,55.5
7780.05,54.8
7781.65,54.8
7783.25,55.5
7784.85,56.0
7786.45,56.0
7788.05,56.0
7789.65,56.0
7791.25,55.5
7792.85,55.5
7794.45,54.8
7796.05,54.8
7797.65,54.8
7799.25,54.8
7800.85,54.8
7802.45,55.5
7804.05,54.8
7805.65,54.2
7807.25,54.2
7808.85,53.7
7810.45,54.2
7812.05,54.2
7813.65,54.8
7815.25,54.2
7816.85,53.7
7818.45,54.2
7820.05,54.2
7821.65,53.7
7823.25,54.2
7824.85,54.2
7826.45,53.7
7828.05,54.2
7829.65,53.7
7831.25,53.7
7832.85,53.0
7834.45,53.0
7836.05,52.4
7837.65,53.0
7839.25,53.0
7840.85,53.0
7842.45,53.7
7844.05,53.0
7845.65,53.0
7847.25,53.0
7848.85,53.7
7850.45,53.7
7852.05,54.2
7853.65,53.7
7855.25,53.0
7856.85,53.7
7858.45,53.7
7860.05,53.7
7861.65,53.7
7863.25,53.7
7864.85,54.2
7866.45,53.7
7868.05,53.0
7869.65,53.0
7871.25,53.0
7872.85,53.0
7874.45,53.0
7876.05,53.0
7877.65,53.7
7879.25,53.7
7880.85,53.0
7882.45,53.0
7884.05,53.7
7885.65,53.7
7887.25,53.7
7888.85,53.0
7890.45,53.7
7892.05,53.7
7893.65,53.7
7895.25,53.0
7896.85,54.2
7898.45,53.7
7900.05,54.2
7901.65,54.2
7903.25,54.2
7904.85,53.7
7906.45,53.7
7908.05,54.2
7909.65,54.2
7911.25,54.8
7912.85,54.8
7914.45,55.5
7916.05,54.8
7917.65,54.8
7919.25,55.5
7920.85,54.8
7922.45,54.2
7924.05,54.2
7925.65,54.2
7927.25,54.8
7928.85,54.8
7930.45,54.8
7932.05,54.2
7933.65,54.2
7935.25,54.8
7936.85,55.5
7938.45,55.5
7940.05,55.5
7941.65,55.5
7943.25,55.5
7944.85,54.8
7946.45,54.8
7948.05,54.8
7949.65,54.8
7951.25,55.5
7952.85,55.5
7954.45,55.5
7956.05,55.5
7957.65,54.2
7959.25,55.5
7960.85,54.8
7962.45,54.2
7964.05,54.2
7965.65,54.8
7967.25,54.8
7968.85,54.8
7970.45,54.8
7972.05,54.2
7973.65,54.2
7975.25,54.8
7976.85,54.8
7978.45,54.2
7980.05,54.8
7981.65,54.2
7983.25,54.8
7984.85,54.2
7986.45,54.8
7988.05,54.2
7989.65,53.7
7991.25,54.2
7992.85,54.2
7994.45,54.8
7996.05,54.2
7997.65,54.2
7999.25,54.2
8000.05,54.2
8001.65,53.7
8003.25,53.7
8004.85,53.7
8006.45,53.7
8008.05,53.7
8009.65,53.0
8011.25,53.7
8012.85,53.7
8014.45,53.0
8016.05,53.0
8017.65,53.7
8019.25,53.0
8020.85,53.0
8022.45,53.0
8024.05,53.7
8025.65,53.0
8027.25,53.0
8028.85,53.0
8030.45,53.0
8032.05,53.7
8033.65,53.0
8035.25,53.7
8036.85,53.0
8038.45,53.0
8040.05,52.4
8041.65,52.4
8043.25,52.4
8044.85,51.9
8046.45,52.4
8048.05,51.9
8049.65,53.0
8051.25,52.4
8052.85,51.9
8054.45,51.2
8056.05,51.9
8057.65,51.2
8059.25,51.2
8060.85,51.2
8062.45,51.9
8064.05,51.2
8065.65,51.2
8067.25,51.2
8068.85,51.2
8070.45,51.2
8072.05,51.2
8073.65,51.9
8075.25,51.2
8076.85,51.9
8078.45,51.2
8080.05,51.2
8081.65,51.2
8083.25,51.2
8084.85,51.9
8086.45,51.9
8088.05,51.9
8089.65,51.2
8091.25,51.2
8092.85,51.2
8094.45,51.9
8096.05,51.9
8097.65,51.9
8099.25,51.9
8100.85,53.0
8102.45,52.4
8104.05,52.4
8105.65,52.4
8107.25,52.4
8108.85,53.0
8110.45,53.7
8112.05,54.2
8113.65,54.2
8115.25,53.7
8116.85,53.7
8118.45,54.2
8120.05,54.2
8121.65,54.2
